Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_Meanratio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCS18,12.65,12.65,108.0938,OUT018,1607.9070000000002,0.9888332794158968,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCS30,5.945,5.945,127.9652,OUT010,645.826,0.464712557006127,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDN15,17.5,17.5,141.418,OUT045,1957.4520000000002,1.3679511770575647,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCL31,7.39,7.39,143.847,OUT017,4866.998,0.5776662399117374,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV31,9.8,9.8,177.937,OUT010,176.437,0.7660526591522363,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF38,11.8,11.8,40.6138,OUT013,406.13800000000003,0.9223899365302437,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK59,8.895,8.895,235.5616,OUT010,468.7232,0.6953100411386879,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DRJ24,11.8,11.8,186.8924,OUT049,2961.4784,0.9223899365302437,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW51,12.792854228644991,12.792854228644991,213.356,OUT027,6817.7919999999995,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDN49,17.25,17.25,41.248000000000005,OUT046,679.1160000000001,1.3484090173853138,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE20,11.35,11.35,168.37900000000002,OUT017,3225.801,0.887214049120192,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV38,19.25,19.25,54.3956,OUT045,873.5296,1.5047462947633212,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH60,19.7,19.7,198.41099999999997,OUT017,2553.343,1.5399221821733728,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD55,14.0,14.0,40.2454,OUT049,922.7988,1.0943609416460518,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU13,8.355,8.355,146.4418,OUT017,3089.9778,0.6530989762466259,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ07,15.1,15.1,62.3194,OUT049,495.3552,1.180346444203956,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY13,12.1,12.1,77.367,OUT045,612.536,0.9458405281369447,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP56,8.185,8.185,48.6692,OUT045,1182.4608,0.6398103076694953,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRA59,12.792854228644991,12.792854228644991,186.2924,OUT019,555.2772,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDY40,15.5,15.5,49.0692,OUT013,295.6152,1.2116138996795573,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW40,14.0,14.0,144.2812,OUT046,4844.3608,1.0943609416460518,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCW17,18.0,18.0,129.3994,OUT035,3340.9844,1.4070354964020666,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRN37,9.6,9.6,166.5158,OUT049,3509.4318,0.7504189314144355,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDZ19,12.792854228644991,12.792854228644991,177.7712,OUT027,4921.5936,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW34,9.6,9.6,244.11700000000002,OUT013,5346.374,0.7504189314144355,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC28,12.792854228644991,12.792854228644991,107.8254,OUT027,2387.5588,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB29,16.7,16.7,114.7176,OUT017,2404.8696,1.3054162661063617,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE26,9.3,9.3,144.9786,OUT049,1011.3502,0.7269683398077345,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG45,8.1,8.1,210.9902,OUT035,6371.706,0.63316597338093,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCC18,19.1,19.1,172.4422,OUT017,1551.9798,1.4930209989599708,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCU54,8.88,8.88,208.52700000000002,OUT018,3145.905,0.6941375115583529,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDF26,6.825,6.825,153.7998,OUT017,922.7988,0.5335009590524503,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX52,11.5,11.5,194.782,OUT035,3475.4759999999997,0.8989393449235425,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR04,7.075,7.075,98.8068,OUT017,2527.3768,0.5530431187247012,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP06,20.7,20.7,151.7366,OUT017,604.5464,1.6180908208623765,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDN25,7.895,7.895,56.7588,OUT049,343.5528,0.6171414024496842,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCH42,6.86,6.86,229.601,OUT018,2526.7110000000002,0.5362368614065655,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDO46,9.6,9.6,187.1872,OUT013,3214.4824,0.7504189314144355,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCG54,12.1,12.1,172.1106,OUT046,3422.212,0.9458405281369447,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDU07,11.1,11.1,151.8366,OUT013,1057.9562,0.867671889447941,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRJ11,9.5,9.5,190.9872,OUT045,3025.3952,0.7426020675455351,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDH10,21.0,21.0,193.0478,OUT049,1549.9824,1.6415414124690777,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN56,5.46,5.46,144.9786,OUT046,2022.7004,0.4268007672419602,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY56,12.792854228644991,12.792854228644991,225.3062,OUT019,677.1186,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCQ53,17.6,17.6,236.25900000000001,OUT013,4727.18,1.3757680409264652,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCN54,20.35,20.35,75.8328,OUT045,154.4656,1.5907317973212254,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCC43,7.39,7.39,249.5066,OUT049,4267.1122,0.5776662399117374,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDB35,12.792854228644991,12.792854228644991,92.9804,OUT019,183.7608,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX33,9.195,9.195,160.2578,OUT013,4492.8184,0.718760632745389,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT06,17.1,17.1,166.2842,OUT035,4807.7418,1.3366837215819634,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDM50,13.0,13.0,59.321999999999996,OUT018,539.298,1.016192302957048,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC37,15.5,15.5,107.2938,OUT049,2143.876,1.2116138996795573,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT54,8.695,8.695,94.8094,OUT018,1428.141,0.6796763134008872,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDG34,12.792854228644991,12.792854228644991,107.8254,OUT027,1410.8302,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCW54,7.5,7.5,55.3588,OUT046,1030.6584,0.5862647901675277,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDZ46,7.485,7.485,112.1228,OUT018,1105.228,0.5850922605871928,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCK19,9.8,9.8,194.3478,OUT045,4649.9472,0.7660526591522363,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCQ05,11.395,11.395,150.8708,OUT045,4363.6532,0.8907316378611971,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCE54,20.7,20.7,76.7354,OUT035,2482.7682,1.6180908208623765,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDH17,16.2,16.2,96.3726,OUT049,2740.4328,1.26633194676186,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB23,12.792854228644991,12.792854228644991,225.9062,OUT019,451.4124,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRL49,13.15,13.15,144.2812,OUT046,1282.3308,1.0279175987603988,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDT03,21.25,21.25,182.3608,OUT046,551.2824,1.6610835721413286,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW59,13.15,13.15,84.3566,OUT045,761.0094,1.0279175987603988,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB18,19.6,19.6,89.2514,OUT045,1416.8224,1.5321053183044726,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDI22,12.6,12.6,208.7612,OUT017,5226.53,0.9849248474814466,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ50,12.8,12.8,181.7608,OUT017,4961.5416,1.0005585752192474,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS14,7.285,7.285,155.1288,OUT017,1414.1592,0.569458532849392,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN19,13.1,13.1,190.253,OUT017,4174.566,1.0240091668259486,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDG46,8.63,8.63,114.6518,OUT045,2846.295,0.674595351886102,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS04,10.195,10.195,141.5838,OUT017,1685.8056,0.7969292714343927,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM58,16.85,16.85,110.0544,OUT049,2572.6512,1.3171415619097124,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB60,9.3,9.3,193.0136,OUT049,4860.34,0.7269683398077345,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH28,15.85,15.85,36.7506,OUT018,531.3084,1.2389729232207087,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCU53,5.485,5.485,163.7842,OUT045,1657.842,0.4287549832091853,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDL44,18.25,18.25,162.8894,OUT013,3397.5774,1.4265776560743175,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI22,12.6,12.6,208.9612,OUT013,4181.224,0.9849248474814466,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRM37,12.792854228644991,12.792854228644991,197.8768,OUT019,197.0768,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDX40,12.85,12.85,38.1164,OUT045,656.4788,1.0044670071536976,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRG15,6.13,6.13,59.4536,OUT035,2021.3688,0.4791737551635927,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDV19,12.792854228644991,12.792854228644991,159.1578,OUT019,160.4578,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRF01,5.655,5.655,145.0102,OUT013,1895.5326,0.44204365178631594,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCV54,11.1,11.1,119.1124,OUT046,1303.6364,0.867671889447941,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO21,11.6,11.6,223.0404,OUT018,1125.202,0.9067562087924429,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA40,16.0,16.0,87.0856,OUT049,527.3136,1.2506982190240592,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE59,12.15,12.15,34.6532,OUT049,719.064,0.949748960071395,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX47,6.55,6.55,158.8288,OUT018,4399.6064,0.5120045834129743,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW34,9.6,9.6,244.417,OUT046,1944.136,0.7504189314144355,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCM30,19.1,19.1,43.0796,OUT018,619.194,1.4930209989599708,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDA02,14.0,14.0,143.0786,OUT013,3178.5292,1.0943609416460518,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV19,14.85,14.85,160.9578,OUT035,2246.4092,1.160804284531705,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT48,4.92,4.92,198.8084,OUT013,2976.1259999999997,0.3845897023498982,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD09,13.5,13.5,182.4976,OUT045,1629.8784,1.05527662230155,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ25,15.7,15.7,169.27900000000002,OUT045,3735.138,1.227247627417358,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCE19,8.97,8.97,55.2956,OUT035,873.5296,0.7011726890403632,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRE25,15.35,15.35,91.81200000000001,OUT046,1771.0279999999998,1.1998886038762069,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDC14,12.792854228644991,12.792854228644991,41.2454,OUT027,1342.2528,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO15,12.792854228644991,12.792854228644991,72.5038,OUT027,2512.7292,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC46,17.7,17.7,184.0266,OUT017,2397.5458,1.3835849047953654,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCX42,6.36,6.36,163.3526,OUT035,2631.2416,0.49715254206206355,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDK52,12.792854228644991,12.792854228644991,225.3062,OUT027,4288.4178,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD04,12.792854228644991,12.792854228644991,142.9154,OUT019,141.8154,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDF12,8.235,8.235,149.3076,OUT046,2808.3444,0.6437187396039454,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCL41,12.35,12.35,34.8216,OUT049,311.5944,0.9653826878091957,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCW41,18.0,18.0,158.9604,OUT046,1584.604,1.4070354964020666,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO60,20.0,20.0,43.1086,OUT010,89.2172,1.563372773780074,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ55,6.055,6.055,159.692,OUT018,5592.72,0.4733111072619174,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ59,6.63,6.63,166.85,OUT010,499.35,0.5182580745080946,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDO24,12.792854228644991,12.792854228644991,158.9604,OUT027,4436.8912,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW14,8.3,8.3,87.1198,OUT018,959.4178,0.6487997011187308,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD40,20.25,20.25,193.8162,OUT013,3463.4916,1.582914933452325,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ38,8.6,8.6,191.453,OUT049,1707.777,0.6722502927254318,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO54,19.5,19.5,55.4614,OUT017,552.614,1.5242884544355721,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ10,5.095,5.095,141.6838,OUT045,3231.1274,0.39826921412047384,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK27,11.0,11.0,119.9756,OUT017,1938.8096,0.8598550255790407,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR09,18.25,18.25,260.5962,OUT049,3884.9429999999998,1.4265776560743175,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO60,20.0,20.0,43.4086,OUT018,401.4774,1.563372773780074,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX50,12.792854228644991,12.792854228644991,109.5228,OUT027,3757.7752,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR44,12.792854228644991,12.792854228644991,131.4968,OUT027,1565.9616,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD17,7.5,7.5,239.6906,OUT017,2614.5966,0.5862647901675277,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI60,7.22,7.22,62.951,OUT018,1138.518,0.5643775713346068,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH31,12.0,12.0,98.6042,OUT046,1091.2462,0.9380236642680444,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL50,12.15,12.15,123.5046,OUT017,1743.0644,0.949748960071395,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO21,11.6,11.6,223.1404,OUT017,5175.9292,0.9067562087924429,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDW12,8.315,8.315,144.4444,OUT046,2902.888,0.6499722306990657,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT15,12.15,12.15,183.695,OUT049,2929.52,0.949748960071395,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV25,5.905,5.905,222.1456,OUT049,5747.1856,0.46158581145856686,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRH13,8.575,8.575,105.82799999999999,OUT045,958.752,0.6702960767582067,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDG21,17.35,17.35,147.905,OUT049,2247.075,1.3562258812542143,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI55,18.6,18.6,123.1414,OUT035,2314.9866,1.453936679615469,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCO06,12.792854228644991,12.792854228644991,34.8558,OUT027,441.4254,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDR27,15.1,15.1,133.4942,OUT045,1457.4362,1.180346444203956,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDA22,12.792854228644991,12.792854228644991,167.5158,OUT027,4345.0108,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS03,7.825,7.825,65.0826,OUT035,1162.4868,0.611669597741454,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ12,9.17,9.17,143.947,OUT018,2576.646,0.7168064167781639,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ20,20.7,20.7,124.2388,OUT010,247.6776,1.6180908208623765,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDV09,12.1,12.1,146.6734,OUT013,2227.101,0.9458405281369447,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW09,13.65,13.65,80.4302,OUT049,316.9208,1.0670019181049006,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS36,8.38,8.38,111.85700000000001,OUT049,2966.139,0.655053192213851,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY19,19.75,19.75,119.8466,OUT018,2239.0854,1.543830614107823,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRC49,8.67,8.67,142.9128,OUT046,2013.3792,0.6777220974336621,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDN12,15.6,15.6,110.2544,OUT045,1789.6704,1.2194307635484578,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ03,12.35,12.35,48.7692,OUT018,788.3072,0.9653826878091957,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC46,17.7,17.7,182.4266,OUT049,5163.9448,1.3835849047953654,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM02,12.5,12.5,87.9198,OUT018,1133.8574,0.9771079836125462,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV20,20.2,20.2,129.1678,OUT013,1017.3424,1.5790065015178747,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCH07,13.15,13.15,158.7604,OUT045,3010.7476,1.0279175987603988,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
